stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1,0,0,0,0
2dpf,5,0.83,0.83,2.5,6.67,15.01,0.83,0.83,9.17
3dpf,11.49,0,0,0,1.15,40.8,2.87,0.57,0.57
5dpf,3.62,1.55,2.58,2.58,6.72,180.89,16.54,7.75,3.62
10dpf,21.34,0,3.14,1.88,0,62.13,8.16,0.63,0.63
