stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.17,0,0,1.67,4.17,0,0,0
3dpf,35.63,0,0.57,0,0.57,0,0,0
5dpf,6.2,0,0,0.52,2.58,0.52,0.52,0.52
10dpf,33.26,1.26,0,0,0.63,0,0,0
