stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,2.5,0,0.83,0.83,0,1.67,0
3dpf,1.72,7.47,0,0,0,0.57,0,0
5dpf,0,5.69,10.85,1.55,0,2.58,0.52,0
10dpf,1.26,4.39,10.04,0.63,0,0,0,0.63
