stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,1.67,3.34,2.5,0,0.83,1.67
3dpf,4.6,1.15,1.15,2.87,0,0.57,1.15
5dpf,1.55,3.62,0,5.17,0.52,0,4.65
10dpf,1.88,4.39,0.63,0.63,0,0.63,0
