stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5,0.83,1.67,7.51,0,1.67,6.67
3dpf,0,0,0,0,0,0,0.57
5dpf,0.52,1.03,0,3.1,0.52,0.52,2.07
10dpf,4.39,1.26,0,3.14,0,0.63,0.63
