stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,0,0,20.65,0,0,0,0,20.65
12hpf,13.49,0,0,0,7.71,7.71,0,0,11.57,0
14hpf,30.09,3.34,0,10.03,6.69,0,0,0,10.03,3.34
16hpf,34.86,0,8.2,8.2,8.2,2.05,0,4.1,14.36,20.51
19hpf,129.16,2.19,0,0,21.89,2.19,2.19,2.19,4.38,13.14
24hpf,77,0,4,1,18,10,5,0,10,8
2dpf,247.72,0.83,13.35,31.69,112.6,180.99,20.85,3.34,70.9,73.4
3dpf,723.48,5.75,12.64,9.19,14.37,204.57,7.47,0,15.52,32.75
5dpf,91.48,10.85,31.53,43.41,20.16,238.26,16.02,10.34,49.1,146.78
10dpf,333.85,13.18,31.38,42.04,20.08,266.7,9.41,0.63,37.65,47.69
