stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0,0
19hpf,10.95,0,0,0,2.19,0,0,0,0
24hpf,5,0,0,0,0,0,0,0,0
2dpf,5,0,1.67,0,7.51,0.83,0.83,0.83,2.5
3dpf,28.73,0.57,0,0.57,4.6,1.15,0,0,0.57
5dpf,3.1,1.55,1.03,0,4.65,0.52,0,0,2.07
10dpf,5.65,1.88,1.88,0,2.51,0.63,0,0,0
