stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,118.44,0,0.83,5.84,17.52,0.83,0.83,0.83
3dpf,127.57,0,0,0,14.37,0,0.57,0
5dpf,53.23,0.52,1.03,1.03,7.75,0.52,0.52,2.58
10dpf,89.11,1.26,0.63,1.26,2.51,0,1.26,0
