stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,165.17,10.32,0,0,82.58,0,0,0,92.91,82.58
12hpf,134.94,13.49,0,7.71,42.41,9.64,0,9.64,69.4,71.33
14hpf,361.14,16.72,10.03,30.09,66.88,33.44,6.69,10.03,93.63,120.38
16hpf,291.22,20.51,16.41,53.32,141.51,34.86,16.41,10.25,133.3,123.05
19hpf,687.4,8.76,2.19,24.08,94.13,35.03,8.76,0,45.97,129.16
24hpf,631,18,44,44,181,103,38,5,77,104
2dpf,860.77,21.69,100.09,122.61,486.27,830.74,119.27,13.35,235.21,344.47
3dpf,2910.58,37.93,48.27,64.93,80.45,1023.44,36.2,0.57,70.11,130.44
5dpf,301.31,40.31,134.89,164.87,68.22,728.21,67.19,27.39,110.08,418.63
10dpf,881.68,48.32,97.9,92.25,51.46,599.29,39.53,1.26,64.64,119.86
