stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,12,0,0,0,0,0,0,0,0
2dpf,24.19,0,0,1.67,5,0,0,2.5,3.34
3dpf,499.94,0,0.57,0,8.05,0,0,0,0
5dpf,7.24,0,1.55,1.03,7.24,0.52,1.03,0,1.55
10dpf,114.21,0.63,0.63,0,3.77,0,0,0.63,0
