stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0,0.83,0,0
3dpf,1.15,0.57,5.17,2.3,2.3,0,1.15
5dpf,0.52,1.03,3.1,5.17,1.03,0.52,5.17
10dpf,3.77,0,55.85,1.88,0.63,0,0.63
