stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest
2dpf,1.67,3.34,3.34,0.83
3dpf,9.77,0,5.17,0
5dpf,0,0,2.58,0
10dpf,3.14,0,4.39,0
