stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1
2dpf,17.52,5,2.5,2.5,2.5,0,0,45.87
3dpf,12.07,1.15,2.3,0.57,4.6,0,0,2.3
5dpf,2.07,0,2.58,0,7.24,0.52,2.07,7.75
10dpf,5.02,2.51,1.88,0,2.51,0,0,0.63
