stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,10.32,0,0,0,10.32,0
14hpf,3.34,0,0,0,0,0,0,0,0,0
16hpf,2.05,0,0,0,0,0,0,0,0,0
2dpf,6.67,0.83,1.67,2.5,2.5,1.67,0.83,0,1.67,5
3dpf,92.52,2.87,0,1.72,2.87,32.18,3.45,0,2.87,11.49
5dpf,2.07,0.52,1.55,3.62,0,10.34,0.52,0.52,1.55,10.85
10dpf,99.78,6.28,12.55,10.04,4.39,71.54,3.14,0,9.41,30.75
