stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,2.05,0
2dpf,0,0,0,0,3.34,0,2.5
3dpf,5.17,0,0,0.57,0.57,0.57,0
5dpf,0,0,2.58,0,0.52,0,1.03
10dpf,2.51,0.63,1.88,1.26,1.26,0,0.63
