stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,1.67,0.83,0,0,5
3dpf,5.17,0,0,1.72,0,0,0.57
5dpf,0,3.62,0.52,2.07,0.52,0.52,1.55
10dpf,3.14,2.51,0,1.26,0,0,0
