stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,18.35,0.83,1.67,0.83,2.5,0,0,0.83
3dpf,8.62,0,0,0.57,4.02,0,0.57,0.57
5dpf,5.17,0.52,0,0,1.03,0.52,0,1.03
10dpf,6.28,0.63,2.51,0,0.63,0,0,1.26
