stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
12hpf,0,13.49,0,0,0,0,0,0
16hpf,0,4.1,0,0,0,0,0,0
24hpf,0,2,0,0,0,0,0,0
2dpf,27.52,0,0.83,9.17,0.83,2.5,0.83,7.51
3dpf,29.88,1.15,0,4.6,0,1.72,0,7.47
5dpf,35.14,4.13,0,10.85,0.52,3.1,0,12.92
10dpf,21.34,1.88,0,2.51,0,1.88,0.63,11.3
