stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0.83,0.83,2.5,2.5,1.67,9.17
3dpf,0.57,0,0,0,0.57,9.19,0,2.87
5dpf,1.55,2.07,6.72,3.1,0,18.09,3.62,11.89
10dpf,0.63,0,3.14,0.63,1.88,11.3,0.63,3.77
