stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,1,0
2dpf,1.67,0,1.67,1.67,0
3dpf,6.32,0,1.72,0,0
5dpf,3.62,1.03,6.2,1.55,1.03
10dpf,1.26,0,0,0,0
