stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.83,0,0,0,0
3dpf,2.3,0,0,0,0,0,0,0,0
5dpf,6.72,0.52,0,0.52,0,2.58,0.52,0.52,1.55
10dpf,3.77,0,0.63,0,0,0,0,0,0
