stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,2.5,15.85,2.5,0.83
3dpf,2.3,0,0,4.6,20.11,4.6,0
5dpf,0,0,0.52,3.1,10.85,10.85,0.52
10dpf,0,0.63,0,0.63,6.9,2.51,0
