stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0
2dpf,11.68,0,3.34,10.84,0,0.83,3.34
3dpf,18.39,0,0,5.17,0.57,0,0
5dpf,3.1,0.52,1.03,9.82,0.52,1.03,1.55
10dpf,4.39,0,0.63,1.26,0,0,0
