stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
24hpf,1,0,0,0,0,0
2dpf,4.17,0,0,0,1.67,0
3dpf,9.77,0,0,0,5.17,0
5dpf,1.55,0,1.55,0.52,2.58,0.52
10dpf,7.53,0.63,0,0,2.51,0
