stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.51,1.67,0.83,0,2.5,0.83,0.83
3dpf,13.22,0.57,0,0,2.3,0.57,0.57
5dpf,2.07,2.07,2.07,0.52,4.65,1.03,0.52
10dpf,6.28,1.26,0.63,0.63,0,0.63,0
