stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1692.96,20.65,20.65,0,185.81,0,0,20.65,516.15,392.27
12hpf,975.44,19.28,3.86,21.21,246.75,38.56,0,15.42,264.1,347
14hpf,514.95,6.69,43.47,23.41,137.1,30.09,10.03,0,117.04,244.1
16hpf,453.23,22.56,12.3,8.2,121,47.17,16.41,8.2,121,190.73
19hpf,1278.48,4.38,8.76,8.76,155.43,21.89,10.95,2.19,28.46,126.97
24hpf,569,12,47,22,167,50,10,2,36,46
2dpf,279.42,20.02,20.02,48.38,224.37,244.38,35.87,3.34,90.91,130.12
3dpf,264.91,8.05,1.72,16.66,8.62,144.81,3.45,0,15.52,30.46
5dpf,132.31,14.47,44.96,47.55,48.58,325.6,24.29,11.89,82.69,145.75
10dpf,187,11.92,21.96,32.63,15.06,200.81,21.96,0,40.79,52.71
