stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0.83,5.84,0.83,5,0,155.14
3dpf,3.45,6.32,0.57,24.14,0,2.87,0,13.79
5dpf,1.03,0.52,2.58,23.26,0.52,1.55,0.52,16.02
10dpf,2.51,8.16,0.63,40.16,0,5.02,0.63,2.51
