stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,2.19,0,0,0
2dpf,6.67,0,2.5,1.67,5.84,2.5,1.67,1.67
3dpf,2.3,0,0.57,0.57,5.17,0.57,0,10.34
5dpf,2.07,0,2.07,0.52,5.17,1.03,0.52,50.13
10dpf,3.77,0.63,0.63,0,0.63,0,0,12.55
