stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,2.5
3dpf,1.72,0,0,2.3,0,0,2.3
5dpf,0.52,0,0,7.24,1.03,0.52,5.17
10dpf,1.88,0.63,0.63,1.26,0,0,6.28
