stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,1,0,0,0,0,0
2dpf,4.17,0,0.83,1.67,2.5,5,0,0,4.17
3dpf,16.09,0,0.57,1.15,0,6.32,0,0.57,0.57
5dpf,4.65,1.03,1.55,1.55,1.03,8.79,1.03,2.58,4.65
10dpf,13.18,2.51,0,2.51,0,6.28,1.88,0.63,1.88
