stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0
2dpf,13.35,0.83,0.83,0,0,0,0
3dpf,8.62,0,0.57,1.15,0,0,0
5dpf,10.34,0.52,0,3.1,0.52,0,1.03
10dpf,5.02,0.63,0.63,0.63,0,0.63,0.63
