stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0
16hpf,14.36,0,0,0,0,0,0,0
19hpf,13.14,0,4.38,0,0,0,0,2.19
24hpf,8,0,0,0,0,0,0,0
2dpf,59.22,0.83,7.51,1.67,0.83,0.83,0.83,0
3dpf,40.8,0,3.45,0,1.15,0,0,0
5dpf,54.27,1.03,3.62,0.52,3.1,0.52,0,0
10dpf,37.65,0,1.88,0,0.63,1.26,0,0
