stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0,5,10.84,0,3.34,0.83
3dpf,4.6,0,0.57,0,1.72,0.57,0,0.57
5dpf,2.58,0,0.52,0,5.69,0,1.55,1.03
10dpf,0.63,0.63,0,0.63,3.77,0,0.63,0.63
