stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,0,0,0,0,0,0,10.32,20.65,0
12hpf,194.7,1.93,1.93,5.78,36.63,15.42,0,23.13,107.95,13.49
14hpf,267.51,6.69,6.69,20.06,56.85,43.47,6.69,10.03,117.04,26.75
16hpf,153.81,32.81,14.36,6.15,73.83,38.97,20.51,4.1,143.56,59.47
19hpf,424.7,8.76,0,10.95,63.49,43.78,37.22,2.19,43.78,72.24
24hpf,458,12,4,12,159,94,45,3,141,70
2dpf,669.76,15.85,10.01,52.55,308.61,649.75,70.06,8.34,262.73,119.27
3dpf,1596.36,12.07,11.49,30.46,85.62,1094.7,33.9,0.57,98.26,80.45
5dpf,347.83,22.22,26.36,80.11,75.97,997.48,65.12,26.36,204.15,431.04
10dpf,748.65,21.34,13.81,47.06,33.26,841.52,50.2,0.63,141.19,72.17
