stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.83,0,0,1.67,0
3dpf,5.17,0,0.57,0,0
5dpf,6.72,0.52,0,3.62,0.52
10dpf,21.96,0,0,0.63,0
