stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,0,0,2.19,0,0,0,0,0,0
24hpf,0,0,6,0,0,0,0,0,0
2dpf,11.68,0,32.53,8.34,5,0,0.83,0.83,1.67
3dpf,27.58,0,16.66,5.17,17.24,0.57,0,0.57,1.15
5dpf,6.2,1.03,34.63,2.58,7.75,0,1.03,1.03,7.24
10dpf,10.04,0,11.3,0.63,1.88,0.63,0,0,1.26
