stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0.83,0.83,0,0,2.5,1.67
3dpf,4.02,0,0,0,10.34,0,0,1.15,0.57
5dpf,1.55,0.52,2.58,1.03,6.72,0.52,0.52,0,1.55
10dpf,1.26,0.63,1.26,0,3.77,0,0,0,0
