stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,2.19,0,0,0,0,0
24hpf,7,0,0,0,1,0,0,1,0
2dpf,75.9,0,0.83,0,14.18,7.51,2.5,4.17,5.84
3dpf,351.11,0.57,0,0.57,9.19,24.71,0,2.87,1.15
5dpf,39.28,0,2.07,2.58,3.62,30.49,2.58,7.24,9.3
10dpf,125.51,0.63,0.63,2.51,0.63,6.28,0,0,0
