stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2116.2,0,10.32,0,196.14,20.65,0,30.97,701.96,433.56
12hpf,622.66,3.86,11.57,36.63,175.43,19.28,3.86,9.64,250.61,152.29
14hpf,1498.05,13.38,80.25,60.19,224.04,107,13.38,0,538.36,317.67
16hpf,1267.41,30.76,121,34.86,338.38,131.25,43.07,8.2,367.1,270.71
19hpf,1830.16,8.76,32.84,24.08,146.68,70.05,26.27,0,146.68,100.7
24hpf,334,2,10,1,38,27,6,0,45,20
2dpf,177.66,12.51,8.34,19.18,68.39,120.94,28.36,4.17,83.41,64.22
3dpf,435.01,13.79,15.52,9.77,9.19,121.25,10.34,0,19.54,38.5
5dpf,136.44,13.44,62.54,38.25,34.11,309.58,23.26,21.19,114.74,342.14
10dpf,385.31,37.02,51.46,66.52,43.3,562.27,30.12,1.26,155.63,107.94
