stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,227.1,0,0,0,72.26,0,0,10.32,30.97,10.32
12hpf,21.21,0,0,1.93,44.34,21.21,0,1.93,0,3.86
14hpf,103.66,0,0,13.38,36.78,26.75,0,0,3.34,26.75
16hpf,28.71,0,0,0,2.05,0,0,2.05,0,2.05
19hpf,13.14,0,0,2.19,0,2.19,4.38,0,0,2.19
24hpf,22,0,0,0,2,0,1,0,0,1
2dpf,231.87,5,14.18,14.18,45.87,79.24,11.68,4.17,20.85,63.39
3dpf,1123.43,12.64,9.19,6.32,12.07,119.53,4.02,0,6.32,25.86
5dpf,78.04,9.82,25.32,24.29,16.02,187.09,14.99,9.3,31.01,112.67
10dpf,1031.66,24.47,16.32,28.24,9.41,109.82,4.39,0,29.49,29.49
