stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1,0,0
2dpf,1.67,0,0,4.17,0,0.83,0
3dpf,23.56,0,0,2.87,2.87,0,0.57
5dpf,6.72,0.52,0,7.75,2.07,1.55,1.03
10dpf,10.04,0,0.63,3.77,1.26,0,0
