stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0,0
12hpf,26.99,0,0,0,1.93,0,0,0,0,9.64
14hpf,13.38,3.34,0,3.34,3.34,3.34,3.34,0,0,20.06
16hpf,36.91,10.25,2.05,2.05,10.25,10.25,2.05,0,32.81,41.02
19hpf,74.43,0,0,4.38,4.38,2.19,0,0,4.38,28.46
24hpf,61,4,1,4,6,9,2,0,5,23
2dpf,284.42,7.51,15.85,40.04,74.23,188.5,36.7,7.51,50.88,148.47
3dpf,925.18,12.64,13.22,24.14,23.56,229.28,4.02,0,13.79,58.04
5dpf,158.15,15.5,52.72,72.36,16.02,221.72,28.94,13.44,40.31,258.41
10dpf,412.29,18.2,48.95,48.32,11.3,174.45,18.83,0,16.94,65.26
