stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0,0
2dpf,13.35,0,0.83,3.34,0.83,0,0,2.5,0
3dpf,150.56,0.57,0,0,4.6,1.15,0,0,0.57
5dpf,11.89,0.52,1.55,0.52,6.72,3.1,7.75,0.52,12.92
10dpf,46.44,1.26,0.63,1.26,5.02,0,0,1.26,1.88
