stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,33,0,0,0,1,0,0,8,1
2dpf,319.45,0.83,5,35.87,121.78,3.34,1.67,37.53,10.84
3dpf,570.05,0,0,2.3,38.5,0,0,4.02,0
5dpf,95.1,2.58,3.62,5.17,92,0.52,0.52,26.36,8.79
10dpf,79.07,0,0,0.63,28.24,0.63,0,1.88,0
