stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,10.32,0,0,0,0,0,0,0
12hpf,3.86,0,0,0,0,0,0,0,0,0
14hpf,3.34,0,10.03,0,6.69,0,0,0,3.34,10.03
16hpf,2.05,0,0,2.05,2.05,2.05,0,0,0,2.05
19hpf,10.95,0,0,8.76,0,0,0,0,2.19,0
24hpf,2,2,0,9,0,1,0,0,9,1
2dpf,88.41,0.83,2.5,68.39,36.7,63.39,11.68,0,21.69,13.35
3dpf,507.99,4.6,1.72,28.73,5.17,70.68,1.72,0,6.9,5.17
5dpf,71.84,4.65,13.95,88.89,8.27,120.94,7.75,1.55,24.29,44.96
10dpf,835.87,26.98,17.57,81.58,5.65,90.99,6.28,0.63,17.57,13.18
