stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,30.97,0,0,0,0,0,0,10.32,0,41.29
12hpf,630.37,61.69,5.78,42.41,183.14,46.27,3.86,80.97,65.54,464.59
14hpf,230.73,36.78,23.41,36.78,93.63,36.78,10.03,13.38,23.41,682.15
16hpf,268.66,59.47,82.03,98.44,123.05,59.47,18.46,26.66,41.02,496.3
19hpf,234.24,8.76,41.59,59.11,61.3,17.51,15.32,6.57,17.51,764.03
24hpf,297,53,242,171,269,102,98,6,80,446
2dpf,456.24,24.19,144.3,150.13,246.89,499.61,133.45,22.52,169.32,392.85
3dpf,824.04,62.06,140.79,110.91,82.17,919.43,36.2,0,69.53,267.78
5dpf,313.72,70.81,406.23,292.01,62.54,914.27,93.03,111.12,141.09,1425.41
10dpf,570.43,95.39,348.91,336.99,68.4,980.21,71.54,3.14,128.02,315.65
