stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,3695.61,82.58,30.97,0,681.31,61.94,0,144.52,1300.69,1414.24
12hpf,2604.39,123.38,21.21,77.11,692.06,134.94,1.93,190.85,853.99,898.33
14hpf,3872.19,66.88,127.07,297.6,688.84,351.11,60.19,113.69,1043.29,1367.64
16hpf,976.19,63.58,20.51,73.83,258.4,141.51,34.86,67.68,272.76,404.01
19hpf,4010.59,26.27,10.95,135.73,409.38,201.4,85.38,67.86,201.4,941.35
24hpf,1517,46,55,100,382,167,62,27,333,240
2dpf,1660.65,34.2,123.44,280.25,838.25,1395.41,159.31,62.56,464.58,874.95
3dpf,5041.94,64.36,104.01,114.93,167.22,2098.6,63.79,0.57,153.43,406.85
5dpf,428.45,48.58,195.36,193.29,115.77,1175.27,81.66,51.68,145.75,750.95
10dpf,1277.03,32.63,144.33,83.46,37.65,818.93,37.02,0.63,47.69,143.71
