stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,6.69,66.88,0,0,0,0
16hpf,0,0,0,24.61,0,0,0,0
2dpf,4.17,0.83,0,10.01,1.67,0,0,0.83
3dpf,12.64,6.32,0,6.32,2.87,0,0,0.57
5dpf,11.89,6.72,0,11.89,2.07,0.52,1.03,3.1
10dpf,8.79,17.57,1.26,25.1,3.77,0,1.26,0
