stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,2.05,0,0,0,2.05,0
19hpf,10.95,0,0,0,2.19,0,0,0,0,0
24hpf,24,0,0,0,1,0,0,0,0,0
2dpf,50.88,0,0.83,2.5,20.02,15.85,10.84,0.83,7.51,5.84
3dpf,748.76,0.57,1.15,1.15,7.47,37.93,36.78,0,1.72,1.72
5dpf,41.35,2.58,5.17,7.75,11.37,80.11,36.18,1.03,10.34,17.57
10dpf,288.04,1.26,3.77,1.88,2.51,45.81,25.1,0,3.14,4.39
