stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,2.05,0,0,0,0,2.05
19hpf,0,0,0,4.38,0,0,0,0,0
24hpf,0,0,0,10,0,3,0,0,0
2dpf,0.83,0,0.83,5.84,16.68,21.69,0,9.17,1.67
3dpf,7.47,3.45,0,2.87,22.99,0,0,2.3,0
5dpf,10.34,1.03,0,5.69,34.63,10.34,0.52,5.17,1.03
10dpf,11.92,1.88,0,0,14.43,2.51,0,1.26,0
