stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,392.27,0,0,0,51.61,0,0,20.65,92.91,103.23
12hpf,551.34,21.21,3.86,7.71,94.46,23.13,0,46.27,242.9,183.14
14hpf,137.1,0,3.34,10.03,33.44,13.38,0,13.38,33.44,76.91
16hpf,399.91,28.71,43.07,34.86,110.74,45.12,16.41,24.61,137.4,166.12
19hpf,282.4,0,6.57,8.76,21.89,13.14,8.76,8.76,41.59,28.46
24hpf,190,2,18,3,26,12,9,1,98,46
2dpf,315.28,21.69,34.2,38.37,187.67,258.56,52.55,10.01,143.46,161.81
3dpf,788.99,62.06,17.24,37.35,16.66,193.08,12.64,0,27.58,52.29
5dpf,128.69,29.46,73.91,88.89,28.94,307.51,19.64,23.26,93.55,253.25
10dpf,207.71,47.69,45.18,70.28,12.55,180.1,12.55,0,44.55,42.67
