stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,6.69
2dpf,1.67,0.83,0.83,0,0,0,0,37.53
3dpf,2.87,3.45,0,0,0,0,0,16.66
5dpf,6.2,5.69,0.52,0.52,0.52,0.52,0.52,37.21
10dpf,3.14,2.51,0.63,0,0,0,0,4.39
