stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,7.51,0.83,0.83,2.5,0
3dpf,2.87,0,0,1.15,0.57
5dpf,3.1,0.52,0,0,0.52
10dpf,2.51,0,0,0,0
