stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,1.67,0.83,0.83,0.83,0,0,0
3dpf,5.17,0.57,1.72,1.72,1.72,2.3,0.57,0,0
5dpf,2.07,0,23.26,5.69,0.52,2.58,0.52,1.03,1.03
10dpf,4.39,1.88,43.93,11.3,0.63,5.02,0,0,0.63
