stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,3.34,0,0,0,0,0,0,0,0
19hpf,0,0,0,0,0,0,0,0,2.19
2dpf,40.87,0.83,2.5,0,5.84,1.67,2.5,0.83,0
3dpf,12.64,12.64,0,0,8.05,1.15,0,0,0
5dpf,56.33,3.62,0.52,1.03,6.72,3.62,0.52,0.52,1.03
10dpf,18.2,6.9,0,0,1.88,1.88,0,0,0.63
