stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,19.7,0,0,0,0,0
24hpf,1,0,120,0,0,0,0,0
2dpf,0.83,0,54.21,0,1.67,0.83,0.83,1.67
3dpf,2.87,0.57,74.13,0.57,0,0.57,0,0
5dpf,0.52,0,226.89,4.65,0.52,7.75,0.52,0.52
10dpf,1.88,0,108.56,0.63,0,1.26,0,1.88
