stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
10hpf,0,0,0,0,0,10.32
14hpf,0,0,0,0,0,43.47
16hpf,0,0,0,0,0,2.05
19hpf,0,0,0,0,0,6.57
2dpf,0.83,0,0,0,0,90.91
3dpf,2.3,0.57,0,0.57,0,49.42
5dpf,0,2.07,0.52,0,2.58,106.47
10dpf,1.26,1.26,0,0,1.26,79.7
