stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.51,0,1.67,0.83,0,0,0,1.67
3dpf,20.69,0.57,0,0,0.57,0,0,0
5dpf,1.55,0.52,0,0,0.52,0.52,0.52,0
10dpf,6.28,0,0,0,0.63,0.63,0,0
