stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,0,0,6.67,20.85,0.83,0
3dpf,1.15,0,0,0.57,30.46,0,0
5dpf,3.62,0,0.52,0.52,34.11,0.52,0.52
10dpf,1.88,0.63,0,0,15.06,1.26,0.63
