stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5,0,1.67,0,0.83,0,0
3dpf,29.31,0,0.57,0,0,0,0
5dpf,23.26,1.03,0,0.52,1.55,1.03,4.65
10dpf,38.91,0,0,0,0.63,0,0
