stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0.83,0,0,0
3dpf,1.15,1.15,0,0,0,0
5dpf,1.03,1.03,0.52,1.03,0.52,0.52
10dpf,1.26,6.9,0.63,0.63,0,0
