stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,3.34,0,0,0,0,0,0,3.34
16hpf,2.05,0,0,0,0,0,0,0,0
19hpf,0,0,0,0,0,0,0,0,10.95
2dpf,6.67,0,0,5,0,0.83,0,1.67,30.03
3dpf,29.31,2.3,0.57,6.32,0.57,1.72,0,0,6.9
5dpf,14.47,1.55,1.03,35.14,0,6.2,0.52,1.55,15.5
10dpf,19.45,10.04,1.26,42.04,0.63,4.39,0,1.26,8.16
