stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,134.2
12hpf,0,0,0,0,0,0,0,53.98
14hpf,0,0,0,0,0,0,0,394.58
16hpf,0,2.05,0,0,0,0,0,133.3
19hpf,4.38,0,0,0,2.19,0,0,271.46
24hpf,6,2,0,0,0,1,4,129
2dpf,36.7,0.83,1.67,2.5,3.34,7.51,0.83,235.21
3dpf,49.42,2.87,0.57,2.87,0,3.45,0,69.53
5dpf,23.77,2.58,1.03,3.1,0,5.17,0.52,55.3
10dpf,25.73,0.63,1.88,1.26,0,0.63,0.63,18.2
