stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,15.85,0,5,6.67,18.35,1.67,5,4.17
3dpf,9.77,0.57,0,0.57,4.6,0.57,0.57,1.15
5dpf,1.55,1.03,2.07,1.55,6.2,1.03,1.55,1.55
10dpf,5.02,0,0,0,3.77,0.63,0,0
